genero,edad,region,nivel_educacion,sector_economico,situacion_laboral,ingreso_mensual,ocupado
Hombre,45,Valparaíso,Media,Transporte,Ocupado,1563000.0,True
Mujer,41,Atacama,Universitaria,,Inactivo,,False
Mujer,66,Metropolitana,Media,,Inactivo,,False
Mujer,17,Metropolitana,Media,,Inactivo,,False
Mujer,32,Metropolitana,Universitaria,Educación y salud,Ocupado,2096000.0,True
Mujer,27,Metropolitana,Básica,,Inactivo,,False
Mujer,15,Metropolitana,Media,,Inactivo,,False
Hombre,55,Metropolitana,Media,,Desocupado,,False
Mujer,33,Arica y Parinacota,Técnica,Servicio doméstico,Ocupado,127000.0,True
Mujer,56,Metropolitana,Técnica,,Inactivo,,False
Mujer,48,Metropolitana,Universitaria,Comercio,Ocupado,4149000.0,True
Hombre,51,Metropolitana,Universitaria,Comercio,Ocupado,2215000.0,True
Mujer,34,Biobío,Universitaria,Servicio doméstico,Ocupado,1338000.0,True
Mujer,29,Metropolitana,Técnica,Educación y salud,Ocupado,314000.0,True
Mujer,43,Valparaíso,Universitaria,,Desocupado,,False
Hombre,56,Biobío,Media,Educación y salud,Ocupado,440000.0,True
Hombre,41,Metropolitana,Técnica,Agricultura,Ocupado,896000.0,True
Mujer,30,Valparaíso,Básica,Comercio,Ocupado,174000.0,True
Mujer,22,Ñuble,Básica,Comercio,Ocupado,334000.0,True
Mujer,45,O'Higgins,Media,Industria,Ocupado,1346000.0,True
Hombre,33,Los Lagos,Básica,Comercio,Ocupado,284000.0,True
Hombre,40,Araucanía,Postgrado,Construcción,Ocupado,3249000.0,True
Mujer,38,Maule,Media,Comercio,Ocupado,630000.0,True
Mujer,34,Valparaíso,Universitaria,Educación y salud,Ocupado,350000.0,True
Hombre,46,Metropolitana,Media,Transporte,Ocupado,407000.0,True
Hombre,50,Coquimbo,Técnica,Agricultura,Ocupado,968000.0,True
Mujer,73,Metropolitana,Media,,Inactivo,,False
Mujer,54,Los Ríos,Universitaria,,Desocupado,,False
Mujer,67,Arica y Parinacota,Básica,Servicios financieros,Ocupado,253000.0,True
Hombre,28,Araucanía,Técnica,Transporte,Ocupado,971000.0,True
Hombre,16,Metropolitana,Universitaria,,Inactivo,,False
Hombre,41,Valparaíso,Universitaria,Agricultura,Ocupado,1168000.0,True
Hombre,55,Biobío,Universitaria,Servicios financieros,Ocupado,1681000.0,True
Mujer,53,Metropolitana,Media,Educación y salud,Ocupado,461000.0,True
Mujer,61,Metropolitana,Media,Educación y salud,Ocupado,726000.0,True
Mujer,15,Metropolitana,Básica,,Inactivo,,False
Hombre,62,Valparaíso,Media,Industria,Ocupado,1529000.0,True
Hombre,47,Coquimbo,Básica,Transporte,Ocupado,297000.0,True
Mujer,17,O'Higgins,Técnica,Comercio,Ocupado,645000.0,True
Mujer,53,Araucanía,Universitaria,,Inactivo,,False
Hombre,44,Maule,Técnica,,Inactivo,,False
Hombre,48,Biobío,Universitaria,,Inactivo,,False
Hombre,57,Biobío,Media,Educación y salud,Ocupado,1660000.0,True
Mujer,48,Tarapacá,Media,,Inactivo,,False
Hombre,18,Ñuble,Técnica,Industria,Ocupado,610000.0,True
Hombre,39,Ñuble,Media,Industria,Ocupado,399000.0,True
Hombre,16,Metropolitana,Media,,Inactivo,,False
Hombre,52,Metropolitana,Universitaria,Transporte,Ocupado,922000.0,True
Hombre,64,Maule,Media,Construcción,Ocupado,160000.0,True
Hombre,22,Aysén,Media,Industria,Ocupado,285000.0,True
Hombre,31,Aysén,Básica,Agricultura,Ocupado,376000.0,True
Mujer,27,Metropolitana,Técnica,,Desocupado,,False
Mujer,34,Biobío,Media,,Inactivo,,False
Hombre,48,Metropolitana,Técnica,Educación y salud,Ocupado,1471000.0,True
Hombre,34,Araucanía,Media,Construcción,Ocupado,375000.0,True
Mujer,52,O'Higgins,Universitaria,,Desocupado,,False
Mujer,59,Los Lagos,Universitaria,,Inactivo,,False
Hombre,59,Magallanes,Media,Construcción,Ocupado,1094000.0,True
Hombre,24,Metropolitana,Universitaria,,Inactivo,,False
Hombre,64,Los Lagos,Básica,Industria,Ocupado,651000.0,True
Mujer,65,Maule,Básica,,Inactivo,,False
Hombre,66,Metropolitana,Media,Comercio,Ocupado,383000.0,True
Hombre,39,Arica y Parinacota,Media,Comercio,Ocupado,345000.0,True
Mujer,29,O'Higgins,Postgrado,,Inactivo,,False
Mujer,26,Valparaíso,Universitaria,,Inactivo,,False
Hombre,24,Metropolitana,Universitaria,Agricultura,Ocupado,401000.0,True
Mujer,42,Metropolitana,Básica,Industria,Ocupado,694000.0,True
Hombre,55,Tarapacá,Técnica,Comercio,Ocupado,709000.0,True
Hombre,62,Metropolitana,Técnica,,Inactivo,,False
Hombre,34,Biobío,Básica,Industria,Ocupado,635000.0,True
Mujer,41,Tarapacá,Universitaria,Servicio doméstico,Ocupado,634000.0,True
Hombre,40,Metropolitana,Universitaria,Industria,Ocupado,784000.0,True
Mujer,31,Valparaíso,Universitaria,Comercio,Ocupado,1320000.0,True
Hombre,53,Araucanía,Universitaria,,Inactivo,,False
Mujer,47,Metropolitana,Básica,,Inactivo,,False
Hombre,44,Biobío,Universitaria,Agricultura,Ocupado,263000.0,True
Hombre,47,Maule,Universitaria,,Desocupado,,False
Mujer,51,Araucanía,Técnica,,Inactivo,,False
Mujer,51,Metropolitana,Media,,Inactivo,,False
Hombre,28,Metropolitana,Media,Transporte,Ocupado,494000.0,True
Mujer,56,Antofagasta,Básica,,Inactivo,,False
Mujer,46,Metropolitana,Básica,,Inactivo,,False
Mujer,35,Metropolitana,Universitaria,,Inactivo,,False
Hombre,45,Metropolitana,Postgrado,Industria,Ocupado,1225000.0,True
Hombre,47,Valparaíso,Universitaria,Industria,Ocupado,2691000.0,True
Mujer,59,Metropolitana,Media,Industria,Ocupado,1705000.0,True
Hombre,25,Metropolitana,Técnica,Agricultura,Ocupado,726000.0,True
Mujer,63,Metropolitana,Media,Comercio,Ocupado,400000.0,True
Mujer,42,O'Higgins,Media,,Inactivo,,False
Mujer,33,Metropolitana,Media,,Inactivo,,False
Mujer,33,Metropolitana,Universitaria,Servicios financieros,Ocupado,3949000.0,True
Mujer,25,Metropolitana,Universitaria,Educación y salud,Ocupado,700000.0,True
Hombre,15,Ñuble,Universitaria,,Inactivo,,False
Mujer,52,Biobío,Básica,Industria,Ocupado,176000.0,True
Hombre,73,Metropolitana,Media,,Inactivo,,False
Mujer,16,Metropolitana,Media,,Inactivo,,False
Mujer,26,O'Higgins,Técnica,Transporte,Ocupado,185000.0,True
Mujer,54,Biobío,Universitaria,,Inactivo,,False
Hombre,41,Arica y Parinacota,Básica,Servicio doméstico,Ocupado,244000.0,True
Hombre,55,Metropolitana,Básica,Transporte,Ocupado,178000.0,True
Mujer,40,Metropolitana,Universitaria,Servicio doméstico,Ocupado,1560000.0,True
Mujer,32,Ñuble,Media,Industria,Ocupado,335000.0,True
Mujer,38,Valparaíso,Media,Servicios financieros,Ocupado,366000.0,True
Hombre,15,Biobío,Universitaria,,Inactivo,,False
Mujer,23,O'Higgins,Técnica,Comercio,Ocupado,935000.0,True
Hombre,57,Biobío,Técnica,Educación y salud,Ocupado,1114000.0,True
Mujer,61,Aysén,Media,,Desocupado,,False
Mujer,64,Metropolitana,Técnica,,Inactivo,,False
Hombre,49,Maule,Media,,Desocupado,,False
Mujer,15,Maule,Técnica,,Inactivo,,False
Mujer,31,Biobío,Media,Servicio doméstico,Ocupado,738000.0,True
Hombre,63,Metropolitana,Básica,Comercio,Ocupado,164000.0,True
Mujer,67,Coquimbo,Media,,Inactivo,,False
Mujer,63,Los Lagos,Media,Comercio,Ocupado,159000.0,True
Mujer,38,Antofagasta,Media,Educación y salud,Ocupado,1523000.0,True
Mujer,21,Los Lagos,Básica,,Inactivo,,False
Hombre,41,Metropolitana,Universitaria,Educación y salud,Ocupado,269000.0,True
Mujer,42,Metropolitana,Media,Educación y salud,Ocupado,322000.0,True
Hombre,67,Los Lagos,Media,Servicios financieros,Ocupado,755000.0,True
Hombre,45,O'Higgins,Técnica,Transporte,Ocupado,326000.0,True
Hombre,42,Metropolitana,Técnica,,Desocupado,,False
Hombre,43,Metropolitana,Media,Agricultura,Ocupado,586000.0,True
Hombre,48,Metropolitana,Básica,Servicios financieros,Ocupado,355000.0,True
Hombre,52,Tarapacá,Media,Industria,Ocupado,1341000.0,True
Mujer,30,Metropolitana,Básica,Servicio doméstico,Ocupado,376000.0,True
Mujer,25,Metropolitana,Media,Comercio,Ocupado,585000.0,True
Hombre,63,Valparaíso,Técnica,Comercio,Ocupado,535000.0,True
Mujer,15,Metropolitana,Media,,Inactivo,,False
Hombre,68,Los Lagos,Básica,Industria,Ocupado,218000.0,True
Mujer,15,Biobío,Técnica,,Inactivo,,False
Hombre,32,Metropolitana,Básica,Agricultura,Ocupado,320000.0,True
Mujer,57,Los Lagos,Universitaria,Servicio doméstico,Ocupado,301000.0,True
Hombre,42,Metropolitana,Media,Transporte,Ocupado,1868000.0,True
Mujer,20,Metropolitana,Media,Servicio doméstico,Ocupado,383000.0,True
Mujer,48,Metropolitana,Media,,Inactivo,,False
Hombre,43,Araucanía,Media,Comercio,Ocupado,277000.0,True
Hombre,38,Metropolitana,Media,Industria,Ocupado,1667000.0,True
Hombre,32,Valparaíso,Universitaria,,Desocupado,,False
Hombre,41,Los Lagos,Básica,Minería,Ocupado,658000.0,True
Mujer,32,Maule,Media,Servicios financieros,Ocupado,1358000.0,True
Hombre,80,Ñuble,Universitaria,,Inactivo,,False
Mujer,38,Maule,Media,Comercio,Ocupado,909000.0,True
Hombre,36,O'Higgins,Media,Construcción,Ocupado,699000.0,True
Mujer,33,Coquimbo,Universitaria,,Inactivo,,False
Mujer,70,Ñuble,Media,Comercio,Ocupado,191000.0,True
Hombre,15,Metropolitana,Básica,,Inactivo,,False
Hombre,47,Valparaíso,Universitaria,Educación y salud,Ocupado,807000.0,True
Mujer,38,Los Lagos,Básica,,Inactivo,,False
Hombre,19,Tarapacá,Universitaria,Agricultura,Ocupado,5141000.0,True
Hombre,28,Tarapacá,Básica,,Inactivo,,False
Mujer,47,Metropolitana,Básica,,Inactivo,,False
Hombre,28,Biobío,Media,,Inactivo,,False
Mujer,46,Los Lagos,Universitaria,,Inactivo,,False
Mujer,69,Coquimbo,Básica,,Inactivo,,False
Hombre,44,Metropolitana,Media,,Desocupado,,False
Mujer,18,Maule,Media,Educación y salud,Ocupado,284000.0,True
Mujer,28,O'Higgins,Básica,,Inactivo,,False
Hombre,37,Metropolitana,Básica,Comercio,Ocupado,368000.0,True
Mujer,36,Metropolitana,Universitaria,,Inactivo,,False
Hombre,44,Metropolitana,Técnica,Comercio,Ocupado,599000.0,True
Hombre,46,Antofagasta,Media,Comercio,Ocupado,388000.0,True
Mujer,69,Ñuble,Media,Servicio doméstico,Ocupado,391000.0,True
Hombre,41,Metropolitana,Básica,Transporte,Ocupado,217000.0,True
Mujer,23,Biobío,Media,Comercio,Ocupado,251000.0,True
Hombre,60,O'Higgins,Media,Industria,Ocupado,690000.0,True
Mujer,62,O'Higgins,Universitaria,Servicio doméstico,Ocupado,504000.0,True
Hombre,45,Ñuble,Media,Comercio,Ocupado,503000.0,True
Mujer,38,Atacama,Media,Educación y salud,Ocupado,555000.0,True
Hombre,51,Metropolitana,Técnica,,Desocupado,,False
Mujer,38,Metropolitana,Media,Transporte,Ocupado,309000.0,True
Mujer,15,Biobío,Universitaria,Educación y salud,Ocupado,1590000.0,True
Mujer,51,Biobío,Técnica,,Desocupado,,False
Hombre,56,Metropolitana,Básica,Construcción,Ocupado,897000.0,True
Hombre,65,Biobío,Universitaria,Comercio,Ocupado,522000.0,True
Mujer,30,Valparaíso,Media,,Inactivo,,False
Mujer,45,Atacama,Básica,Servicio doméstico,Ocupado,326000.0,True
Mujer,45,Metropolitana,Técnica,,Inactivo,,False
Mujer,43,Araucanía,Técnica,,Inactivo,,False
Hombre,43,Metropolitana,Básica,Comercio,Ocupado,331000.0,True
Hombre,42,Metropolitana,Media,Industria,Ocupado,1299000.0,True
Hombre,45,Maule,Universitaria,Comercio,Ocupado,1414000.0,True
Mujer,53,Arica y Parinacota,Técnica,Agricultura,Ocupado,942000.0,True
Mujer,61,Coquimbo,Media,Comercio,Ocupado,265000.0,True
Hombre,29,Coquimbo,Media,,Inactivo,,False
Mujer,39,Coquimbo,Técnica,Educación y salud,Ocupado,295000.0,True
Hombre,35,Metropolitana,Técnica,,Inactivo,,False
Mujer,32,Metropolitana,Básica,,Desocupado,,False
Mujer,16,Biobío,Media,,Inactivo,,False
Hombre,42,Biobío,Media,Agricultura,Ocupado,151000.0,True
Mujer,49,Los Ríos,Técnica,,Inactivo,,False
Hombre,39,Valparaíso,Técnica,,Inactivo,,False
Mujer,41,Metropolitana,Técnica,Servicios financieros,Ocupado,4710000.0,True
Mujer,48,Antofagasta,Media,Educación y salud,Ocupado,1091000.0,True
Mujer,64,Metropolitana,Media,Comercio,Ocupado,1084000.0,True
Mujer,35,Metropolitana,Universitaria,Comercio,Ocupado,463000.0,True
Mujer,23,Metropolitana,Universitaria,Educación y salud,Ocupado,1421000.0,True
Mujer,40,Maule,Universitaria,,Inactivo,,False
Hombre,72,Biobío,Universitaria,Educación y salud,Ocupado,355000.0,True
Hombre,23,Antofagasta,Universitaria,,Desocupado,,False
Mujer,52,Los Lagos,Media,,Inactivo,,False
Mujer,60,Antofagasta,Media,Comercio,Ocupado,750000.0,True
Mujer,15,Los Lagos,Media,,Inactivo,,False
Hombre,48,O'Higgins,Media,Industria,Ocupado,604000.0,True
Hombre,51,Antofagasta,Universitaria,Educación y salud,Ocupado,1131000.0,True
Mujer,37,Metropolitana,Media,Servicio doméstico,Ocupado,283000.0,True
Hombre,31,Metropolitana,Básica,Educación y salud,Ocupado,858000.0,True
Mujer,32,Biobío,Media,Agricultura,Ocupado,275000.0,True
Mujer,36,Valparaíso,Básica,,Desocupado,,False
Mujer,37,Biobío,Media,Servicio doméstico,Ocupado,649000.0,True
Hombre,34,Metropolitana,Básica,Educación y salud,Ocupado,448000.0,True
Mujer,36,Aysén,Básica,,Inactivo,,False
Mujer,61,Metropolitana,Media,,Inactivo,,False
Mujer,22,O'Higgins,Técnica,Comercio,Ocupado,613000.0,True
Hombre,15,Biobío,Técnica,Comercio,Ocupado,639000.0,True
Mujer,61,Valparaíso,Básica,Comercio,Ocupado,436000.0,True
Mujer,38,Atacama,Postgrado,Servicios financieros,Ocupado,2300000.0,True
Mujer,35,Metropolitana,Básica,Educación y salud,Ocupado,1391000.0,True
Hombre,40,O'Higgins,Técnica,,Desocupado,,False
Mujer,45,Biobío,Universitaria,Industria,Ocupado,1846000.0,True
Hombre,33,Metropolitana,Universitaria,,Inactivo,,False
Mujer,50,Araucanía,Media,Servicio doméstico,Ocupado,70000.0,True
Mujer,26,Los Ríos,Media,Servicio doméstico,Ocupado,243000.0,True
Hombre,37,Biobío,Universitaria,,Inactivo,,False
Hombre,15,Arica y Parinacota,Técnica,,Inactivo,,False
Mujer,60,Coquimbo,Universitaria,Servicio doméstico,Ocupado,1283000.0,True
Hombre,39,Magallanes,Media,Minería,Ocupado,708000.0,True
Hombre,52,Maule,Universitaria,Transporte,Ocupado,932000.0,True
Mujer,49,Metropolitana,Universitaria,,Inactivo,,False
Hombre,50,Araucanía,Técnica,Educación y salud,Ocupado,651000.0,True
Hombre,41,Antofagasta,Universitaria,Minería,Ocupado,5410000.0,True
Mujer,48,Ñuble,Media,Educación y salud,Ocupado,264000.0,True
Hombre,26,O'Higgins,Media,Industria,Ocupado,322000.0,True
Mujer,23,Biobío,Técnica,Educación y salud,Ocupado,723000.0,True
Mujer,40,Biobío,Técnica,Educación y salud,Ocupado,763000.0,True
Hombre,31,Metropolitana,Media,,Inactivo,,False
Hombre,64,Atacama,Media,,Inactivo,,False
Hombre,48,Araucanía,Técnica,Educación y salud,Ocupado,830000.0,True
Hombre,30,Ñuble,Media,Comercio,Ocupado,508000.0,True
Hombre,37,Metropolitana,Técnica,Servicios financieros,Ocupado,1082000.0,True
Mujer,44,Los Lagos,Universitaria,,Inactivo,,False
Hombre,40,Metropolitana,Básica,,Desocupado,,False
Hombre,46,Metropolitana,Universitaria,Industria,Ocupado,1818000.0,True
Hombre,43,Los Lagos,Media,Comercio,Ocupado,573000.0,True
Mujer,19,O'Higgins,Media,,Inactivo,,False
Mujer,15,Araucanía,Universitaria,,Inactivo,,False
Mujer,36,Araucanía,Básica,,Inactivo,,False
Mujer,50,Metropolitana,Básica,,Desocupado,,False
Mujer,36,Metropolitana,Universitaria,,Inactivo,,False
Hombre,61,Biobío,Básica,Educación y salud,Ocupado,330000.0,True
Hombre,41,Metropolitana,Media,Transporte,Ocupado,626000.0,True
Mujer,63,Metropolitana,Media,,Inactivo,,False
Mujer,60,Metropolitana,Básica,,Inactivo,,False
Hombre,58,Arica y Parinacota,Media,Educación y salud,Ocupado,395000.0,True
Mujer,22,Antofagasta,Universitaria,Educación y salud,Ocupado,699000.0,True
Hombre,42,Metropolitana,Media,Comercio,Ocupado,840000.0,True
Mujer,61,Biobío,Media,,Inactivo,,False
Mujer,46,Metropolitana,Técnica,Servicio doméstico,Ocupado,239000.0,True
Mujer,50,Valparaíso,Media,Comercio,Ocupado,730000.0,True
Hombre,19,Metropolitana,Media,Transporte,Ocupado,457000.0,True
Mujer,72,Ñuble,Postgrado,,Inactivo,,False
Hombre,29,Coquimbo,Técnica,Transporte,Ocupado,567000.0,True
Mujer,15,Metropolitana,Media,,Inactivo,,False
Mujer,36,Maule,Media,,Inactivo,,False
Hombre,15,Metropolitana,Universitaria,,Inactivo,,False
Mujer,24,Metropolitana,Técnica,Servicio doméstico,Ocupado,385000.0,True
Mujer,80,Araucanía,Media,,Inactivo,,False
Mujer,35,Valparaíso,Media,,Inactivo,,False
Hombre,19,Valparaíso,Media,Comercio,Ocupado,576000.0,True
Mujer,42,Antofagasta,Universitaria,,Inactivo,,False
Mujer,27,Maule,Técnica,Educación y salud,Ocupado,1227000.0,True
Hombre,55,Araucanía,Media,,Desocupado,,False
Hombre,27,Maule,Media,Agricultura,Ocupado,971000.0,True
Hombre,46,Los Lagos,Universitaria,Educación y salud,Ocupado,1874000.0,True
Hombre,23,Maule,Media,,Desocupado,,False
Hombre,80,Metropolitana,Técnica,Construcción,Ocupado,712000.0,True
Mujer,50,Metropolitana,Universitaria,Educación y salud,Ocupado,1824000.0,True
Mujer,39,O'Higgins,Universitaria,Comercio,Ocupado,283000.0,True
Hombre,37,O'Higgins,Media,,Inactivo,,False
Hombre,33,Metropolitana,Técnica,Comercio,Ocupado,1030000.0,True
Hombre,29,Metropolitana,Media,Construcción,Ocupado,781000.0,True
Hombre,29,Metropolitana,Universitaria,Comercio,Ocupado,451000.0,True
Mujer,68,Metropolitana,Básica,,Inactivo,,False
Mujer,33,O'Higgins,Media,,Inactivo,,False
Hombre,15,Ñuble,Media,,Inactivo,,False
Mujer,23,Biobío,Universitaria,Educación y salud,Ocupado,589000.0,True
Hombre,56,Metropolitana,Media,Comercio,Ocupado,720000.0,True
Hombre,37,Biobío,Básica,Agricultura,Ocupado,356000.0,True
Mujer,39,Metropolitana,Universitaria,,Inactivo,,False
Hombre,60,Metropolitana,Media,,Desocupado,,False
Hombre,29,Biobío,Media,Servicios financieros,Ocupado,1192000.0,True
Hombre,52,Los Lagos,Básica,Comercio,Ocupado,903000.0,True
Mujer,31,Los Ríos,Universitaria,Comercio,Ocupado,713000.0,True
Hombre,51,Coquimbo,Técnica,Construcción,Ocupado,369000.0,True
Mujer,35,Metropolitana,Técnica,Servicio doméstico,Ocupado,740000.0,True
Hombre,38,Ñuble,Universitaria,Educación y salud,Ocupado,1867000.0,True
Mujer,55,Biobío,Universitaria,Servicio doméstico,Ocupado,1172000.0,True
Hombre,53,Metropolitana,Media,Educación y salud,Ocupado,892000.0,True
Hombre,39,Tarapacá,Básica,Comercio,Ocupado,1174000.0,True
Hombre,34,Metropolitana,Técnica,Construcción,Ocupado,706000.0,True
Hombre,67,Tarapacá,Técnica,,Inactivo,,False
Mujer,51,Metropolitana,Básica,Servicio doméstico,Ocupado,663000.0,True
Hombre,35,O'Higgins,Universitaria,Construcción,Ocupado,534000.0,True
Mujer,31,Valparaíso,Media,,Inactivo,,False
Hombre,58,Maule,Media,Transporte,Ocupado,142000.0,True
Mujer,43,Metropolitana,Media,,Inactivo,,False
Hombre,39,Metropolitana,Universitaria,,Inactivo,,False
Mujer,43,Metropolitana,Básica,,Inactivo,,False
Hombre,47,Los Ríos,Media,Comercio,Ocupado,256000.0,True
Hombre,41,Metropolitana,Media,Minería,Ocupado,851000.0,True
Mujer,61,Araucanía,Postgrado,Comercio,Ocupado,1045000.0,True
Mujer,62,Metropolitana,Media,,Inactivo,,False
Hombre,50,Metropolitana,Media,Industria,Ocupado,433000.0,True
Hombre,63,Los Lagos,Universitaria,Minería,Ocupado,1858000.0,True
Mujer,42,Coquimbo,Técnica,Servicios financieros,Ocupado,1239000.0,True
Mujer,53,Metropolitana,Básica,Comercio,Ocupado,487000.0,True
Mujer,58,Los Ríos,Básica,,Inactivo,,False
Hombre,58,Metropolitana,Técnica,Agricultura,Ocupado,599000.0,True
Hombre,56,Metropolitana,Media,Industria,Ocupado,1387000.0,True
Mujer,52,Magallanes,Básica,,Desocupado,,False
Hombre,73,Coquimbo,Media,Comercio,Ocupado,281000.0,True
Hombre,33,Metropolitana,Universitaria,Servicios financieros,Ocupado,1459000.0,True
Hombre,39,Biobío,Técnica,Construcción,Ocupado,505000.0,True
Mujer,38,Biobío,Media,,Desocupado,,False
Mujer,36,Metropolitana,Media,,Inactivo,,False
Mujer,15,Antofagasta,Media,Educación y salud,Ocupado,710000.0,True
Mujer,63,Biobío,Postgrado,Educación y salud,Ocupado,1012000.0,True
Mujer,25,Biobío,Técnica,,Inactivo,,False
Mujer,44,Metropolitana,Media,,Inactivo,,False
Mujer,19,Metropolitana,Técnica,Educación y salud,Ocupado,795000.0,True
Hombre,51,Metropolitana,Básica,Educación y salud,Ocupado,757000.0,True
Mujer,29,Coquimbo,Media,Educación y salud,Ocupado,351000.0,True
Hombre,23,Biobío,Media,Comercio,Ocupado,179000.0,True
Mujer,45,Los Ríos,Universitaria,,Inactivo,,False
Hombre,30,Metropolitana,Técnica,Educación y salud,Ocupado,703000.0,True
Mujer,32,Los Ríos,Media,,Inactivo,,False
Hombre,44,Biobío,Media,Comercio,Ocupado,324000.0,True
Hombre,54,Maule,Universitaria,Construcción,Ocupado,683000.0,True
Mujer,28,Los Lagos,Media,Educación y salud,Ocupado,122000.0,True
Hombre,26,Metropolitana,Básica,,Inactivo,,False
Mujer,42,Los Ríos,Universitaria,,Desocupado,,False
Hombre,50,Coquimbo,Universitaria,,Inactivo,,False
Mujer,65,Metropolitana,Media,Comercio,Ocupado,223000.0,True
Mujer,24,Metropolitana,Media,Educación y salud,Ocupado,852000.0,True
Mujer,36,Coquimbo,Técnica,,Inactivo,,False
Hombre,60,Maule,Básica,Servicios financieros,Ocupado,297000.0,True
Mujer,73,Metropolitana,Técnica,,Inactivo,,False
Hombre,26,Metropolitana,Técnica,Comercio,Ocupado,1305000.0,True
Mujer,30,Metropolitana,Técnica,,Inactivo,,False
Mujer,48,Valparaíso,Media,Comercio,Ocupado,337000.0,True
Mujer,32,Valparaíso,Universitaria,Educación y salud,Ocupado,1251000.0,True
Hombre,29,Valparaíso,Universitaria,Servicios financieros,Ocupado,1218000.0,True
Hombre,45,Los Lagos,Técnica,,Inactivo,,False
